Date,Product,Quantity,Region
2024-06-02,Shirt,14,East
2024-06-28,Watch,17,West
2025-09-26,Jacket,11,South
2025-03-07,Shoes,1,South
2024-01-06,Shirt,20,West
2024-01-31,Watch,16,West
2024-10-03,Bag,6,North
2024-08-28,Bag,16,North
2025-12-12,Bag,12,South
2025-10-28,Shirt,13,South
2025-08-27,Bag,15,West
2024-04-30,Shirt,8,East
2024-11-01,Hat,10,North
2025-11-09,Pants,16,North
2024-01-08,Jacket,17,South
2024-02-21,Jacket,10,South
2025-11-30,Hat,1,East
2025-08-07,Watch,19,South
2025-11-23,Watch,9,East
2025-10-07,Shirt,14,West
2024-02-01,Jacket,2,West
2025-10-06,Jacket,9,West
2024-07-24,Shirt,20,South
2025-10-22,Bag,7,South
2024-04-16,Jacket,1,North
2024-07-19,Shirt,20,West
2024-10-25,Watch,12,North
2024-07-15,Bag,3,North
2024-12-05,Bag,12,West
2025-02-28,Jacket,9,South
2024-01-09,Shirt,9,West
2024-09-22,Shoes,20,East
2024-06-09,Jacket,4,South
2025-01-28,Shoes,12,North
2024-07-21,Watch,3,North
2024-03-25,Shirt,4,West
2025-06-02,Bag,20,East
2024-07-27,Bag,15,West
2025-11-08,Shirt,13,South
2025-11-16,Watch,17,South
2024-07-20,Shoes,1,North
2025-10-12,Hat,8,North
2024-09-06,Shoes,9,South
2024-08-07,Hat,20,West
2024-01-18,Hat,7,North
2025-03-19,Hat,9,South
2025-05-13,Jacket,4,North
2025-06-18,Watch,7,North
2025-07-31,Shoes,7,North
2025-08-22,Jacket,11,North
2024-03-13,Pants,17,North
2024-01-15,Bag,14,East
2024-10-16,Shoes,4,South
2025-06-18,Watch,7,South
2024-05-17,Hat,14,East
2025-05-16,Bag,14,West
2024-08-15,Hat,16,South
2025-04-14,Hat,12,East
2024-03-04,Jacket,9,North
2024-05-14,Shoes,2,East
2024-05-07,Watch,5,West
2024-01-12,Bag,5,West
2025-02-04,Shoes,2,North
2024-08-15,Jacket,14,East
2024-04-12,Bag,13,West
2024-09-25,Jacket,10,West
2025-07-14,Watch,2,North
2025-01-01,Watch,15,North
2025-09-21,Watch,8,West
2025-09-15,Watch,10,West
2024-06-09,Shoes,17,West
2025-01-25,Watch,9,East
2025-03-17,Hat,5,South
2025-11-06,Watch,11,East
2025-12-06,Bag,17,West
2024-10-14,Shoes,14,South
2025-03-01,Bag,5,East
2024-02-12,Hat,9,West
2025-09-14,Jacket,9,South
2025-04-18,Jacket,9,North
2025-11-17,Hat,4,East
2024-02-17,Pants,3,North
2025-08-11,Shirt,3,North
2025-04-06,Shirt,14,East
2024-07-11,Jacket,12,South
2024-07-05,Jacket,4,North
2025-11-10,Hat,3,North
2024-09-08,Pants,14,South
2025-05-26,Bag,15,West
2025-12-06,Bag,18,South
2025-05-28,Pants,4,North
2024-12-03,Jacket,8,North
2024-06-10,Shoes,2,North
2024-11-13,Hat,14,South
2025-02-19,Shirt,11,North
2024-05-08,Watch,15,North
2025-01-01,Shirt,8,North
2024-03-03,Watch,15,North
2025-09-06,Shoes,8,North
2025-11-24,Pants,8,East
2025-12-12,Jacket,6,West
2024-03-28,Watch,14,North
2024-02-13,Shirt,3,East
2025-08-25,Bag,6,West
2024-12-15,Shirt,19,South
2025-04-17,Shirt,13,West
2024-08-08,Shoes,2,West
2025-04-08,Watch,19,West
2025-12-10,Pants,6,West
2024-08-25,Bag,3,South
2024-09-28,Watch,9,West
2025-06-05,Shoes,19,North
2025-03-21,Bag,11,North
2024-02-20,Pants,20,East
2024-04-28,Hat,20,South
2024-02-11,Shirt,20,West
2025-04-24,Jacket,14,West
2025-10-26,Shirt,8,West
2025-12-19,Bag,10,East
2024-06-13,Jacket,9,West
2024-01-12,Jacket,16,South
2025-07-05,Hat,8,East
2024-12-12,Bag,2,North
2024-09-04,Bag,2,East
2024-11-27,Bag,8,East
2025-10-03,Jacket,9,East
2025-01-18,Shirt,17,West
2025-09-26,Watch,5,East
2024-11-28,Pants,8,West
2025-04-26,Bag,3,West
2025-10-28,Hat,17,North
2025-10-24,Bag,2,East
2024-03-09,Jacket,11,East
2025-03-08,Bag,3,West
2024-09-28,Pants,7,East
2025-01-29,Jacket,15,South
2025-08-12,Hat,7,North
2024-04-22,Watch,12,South
2025-05-30,Hat,20,North
2025-01-24,Jacket,7,West
2024-01-05,Shoes,17,North
2025-02-21,Hat,3,East
2025-01-09,Watch,12,West
2025-09-07,Pants,20,West
2025-06-22,Pants,12,North
2024-04-20,Shoes,1,South
2025-02-26,Jacket,3,North
2024-01-07,Pants,12,East
2025-07-28,Hat,19,North
2025-05-28,Shirt,15,South
2025-06-01,Jacket,20,East
2025-01-20,Shoes,9,South
2024-04-20,Bag,13,East
2025-01-30,Pants,19,West
2025-12-17,Pants,14,South
2025-06-19,Shirt,19,North
2024-12-12,Jacket,1,West
2025-06-11,Pants,12,South
2025-04-18,Watch,19,West
2024-07-21,Bag,8,East
2025-07-11,Bag,9,East
2025-07-25,Hat,5,North
2025-10-15,Hat,16,East
2024-01-27,Watch,14,South
2025-07-26,Shirt,2,South
2024-05-19,Bag,17,West
2024-06-08,Jacket,12,South
2025-06-14,Watch,9,South
2024-08-22,Jacket,7,East
2025-08-14,Watch,6,South
2024-06-08,Bag,15,South
2025-01-18,Shoes,19,East
2025-10-31,Hat,12,East
2025-08-18,Shoes,18,West
2024-10-17,Pants,1,North
2024-10-06,Bag,1,South
2024-08-30,Bag,3,North
2025-12-29,Pants,14,North
2025-10-18,Shoes,7,North
2024-05-31,Hat,20,South
2025-03-15,Shirt,1,East
2025-09-25,Jacket,17,West
2024-04-05,Jacket,5,East
2024-06-07,Shirt,12,West
2024-12-30,Bag,12,South
2025-07-29,Pants,15,North
2024-01-28,Pants,14,North
2025-08-23,Hat,10,South
2025-07-01,Bag,11,East
2024-10-03,Shirt,15,South
2024-01-11,Shirt,13,East
2024-04-22,Hat,9,South
2024-01-22,Bag,16,West
2025-04-10,Watch,8,East
2024-09-27,Hat,16,East
2025-09-03,Hat,5,North
2025-10-23,Shoes,9,South
2024-11-18,Hat,9,North
2025-12-08,Pants,4,West
2024-06-28,Watch,2,West
2024-02-21,Watch,13,West
2024-02-14,Shirt,17,South
2024-12-03,Shirt,8,East
2025-07-26,Shirt,12,West
2025-01-11,Jacket,15,South
2024-02-18,Bag,4,West
2025-06-19,Jacket,1,West
2024-05-16,Jacket,1,South
2024-08-05,Shirt,2,South
2024-06-04,Jacket,4,North
2024-01-25,Shirt,7,North
2024-01-26,Shirt,13,North
2024-02-11,Shoes,20,North
2025-01-24,Jacket,13,West
2024-01-02,Hat,9,North
2025-11-25,Hat,13,West
2024-07-31,Hat,12,North
2024-06-14,Hat,12,North
2025-04-01,Bag,19,North
2025-05-10,Shoes,15,South
2025-04-15,Watch,2,North
2024-12-10,Hat,15,West
2024-05-30,Shirt,20,South
2024-07-18,Watch,11,West
2024-03-15,Pants,16,West
2024-12-03,Hat,9,North
2024-06-15,Bag,13,North
2024-10-06,Jacket,4,East
2024-09-08,Hat,11,East
2024-02-16,Hat,16,West
2025-03-12,Jacket,2,North
2024-04-23,Shoes,14,South
2024-04-30,Jacket,13,South
2024-11-05,Hat,15,West
2025-06-30,Bag,18,East
2024-03-10,Pants,11,East
2025-08-28,Pants,4,South
2024-01-13,Shoes,3,South
2025-11-15,Shoes,18,North
2024-05-10,Bag,2,West
2024-04-30,Pants,9,East
2024-07-03,Pants,12,South
2025-03-22,Pants,13,South
2024-07-06,Shirt,19,North
2025-03-03,Bag,11,North
2025-12-22,Bag,14,South
2024-09-23,Bag,6,North
2024-07-02,Watch,16,North
2025-08-25,Shoes,6,West
2025-09-14,Pants,6,North
2024-05-07,Shirt,8,South
2025-09-19,Watch,7,East
2025-09-30,Shoes,2,West
2024-09-04,Hat,13,West
2025-01-22,Hat,6,North
2025-07-12,Pants,18,South
2024-09-30,Pants,17,West
2024-05-23,Shoes,1,East
2025-04-07,Hat,1,East
2024-07-08,Watch,12,West
2024-09-24,Watch,14,West
2024-11-26,Hat,13,South
2025-09-18,Shoes,7,South
2025-03-06,Hat,8,South
2024-12-09,Jacket,16,North
2025-12-16,Watch,15,West
2024-01-17,Shirt,7,South
2024-01-02,Pants,17,West
2024-01-21,Shirt,20,West
2024-08-31,Hat,20,East
2024-03-29,Jacket,14,South
2024-10-04,Bag,8,North
2025-08-27,Hat,6,West
2024-09-25,Shirt,8,North
2025-02-04,Bag,2,North
2024-05-28,Bag,12,North
2025-12-29,Jacket,16,South
2025-02-12,Watch,3,East
2024-01-06,Jacket,19,East
2025-09-19,Watch,16,East
2024-07-30,Hat,1,South
2025-10-10,Shirt,10,South
2025-10-23,Hat,4,East
2025-10-11,Shoes,15,West
2024-07-22,Shoes,11,East
2025-06-23,Hat,10,South
2024-08-29,Hat,10,North
2025-10-05,Shirt,6,East
2025-10-31,Jacket,10,East
2025-03-07,Jacket,8,West
2024-08-28,Pants,15,West
2025-06-19,Pants,4,North
2024-01-28,Watch,3,West
2024-04-28,Shirt,12,West
2025-06-05,Shoes,6,South
2024-02-04,Jacket,4,South
2025-08-28,Shoes,14,North
2025-06-17,Hat,14,North
2025-07-31,Shirt,6,North
2025-12-27,Bag,8,East
2024-12-13,Hat,12,North
2025-10-31,Hat,7,East
2025-11-02,Jacket,1,West
2025-07-06,Watch,6,South
2025-06-02,Bag,5,West
2025-06-13,Watch,11,North
2024-05-23,Bag,6,East
2025-08-29,Shirt,10,East
2025-12-17,Shoes,3,East
2025-10-15,Watch,10,West
2024-07-01,Shirt,8,South
2024-03-27,Bag,1,West
2024-01-28,Shoes,3,North
2024-11-23,Bag,5,East
2025-07-05,Pants,1,West
2024-02-09,Shirt,2,South
2024-03-25,Watch,13,East
2024-03-23,Hat,7,West
2024-06-03,Shoes,18,East
2025-12-26,Bag,17,South
2024-05-04,Hat,18,North
2024-09-01,Hat,15,North
2024-07-29,Watch,18,South
2024-10-25,Hat,19,South
2025-11-11,Bag,11,North
2025-07-09,Jacket,11,East
2024-05-12,Jacket,7,West
2024-09-29,Shoes,4,East
2024-07-09,Pants,20,South
2025-07-01,Bag,18,East
2025-03-25,Shoes,17,South
2025-03-06,Pants,13,West
2024-03-29,Bag,10,West
2025-03-04,Hat,6,South
2024-05-13,Bag,6,West
2024-08-16,Hat,18,North
2024-11-19,Pants,17,South
2024-10-07,Shoes,2,East
2024-12-28,Pants,14,North
2024-10-10,Shirt,7,North
2024-03-11,Watch,8,West
2024-04-14,Jacket,17,North
2024-07-09,Bag,1,West
2025-01-10,Bag,10,West
2025-06-24,Hat,19,East
2024-07-27,Hat,15,East
2025-10-28,Watch,16,North
2024-07-08,Pants,1,East
2024-08-30,Hat,6,North
2024-08-21,Pants,19,East
2024-07-24,Shirt,9,East
2025-11-07,Hat,8,South
2024-04-27,Bag,2,South
2025-04-22,Bag,15,South
2024-09-05,Hat,9,West
2025-11-15,Shoes,5,North
2024-12-30,Hat,11,North
2024-10-02,Shoes,5,West
2024-12-17,Watch,8,East
2024-03-05,Jacket,19,North
2024-07-05,Shoes,6,South
2025-06-29,Bag,14,West
2024-02-20,Shirt,13,North
2025-09-16,Jacket,12,North
2025-05-31,Shoes,8,West
2024-12-30,Watch,14,South
2025-10-04,Watch,3,North
2024-05-09,Hat,16,East
2024-09-25,Hat,1,North
2025-08-09,Shoes,9,South
2025-06-15,Pants,19,East
2024-01-20,Shirt,16,West
2025-08-08,Pants,9,East
2024-02-15,Shoes,20,South
2025-06-16,Shoes,16,East
2025-05-20,Shoes,4,South
2025-03-15,Bag,14,West
2024-11-14,Pants,16,West
2025-12-07,Hat,19,East
2024-08-02,Bag,20,West
2025-10-16,Shoes,19,East
2025-04-04,Watch,20,West
2025-10-20,Shoes,14,West
2025-09-30,Pants,6,East
2025-02-27,Hat,1,South
2025-04-06,Hat,10,East
2024-01-07,Pants,2,West
2025-07-02,Watch,10,West
2025-02-25,Hat,16,South
2025-03-24,Jacket,15,West
2024-11-20,Pants,3,South
2025-09-24,Bag,13,West
2024-06-07,Pants,20,West
2025-03-24,Pants,18,South
2024-11-06,Jacket,17,North
2024-05-19,Jacket,11,South
2024-05-01,Shoes,17,East
2025-07-28,Bag,4,West
2024-05-28,Shirt,2,South
2025-01-11,Shoes,2,East
2025-08-11,Jacket,2,South
2024-03-12,Bag,3,South
2025-06-26,Bag,6,South
2024-09-25,Pants,17,North
2024-07-21,Bag,14,East
2025-08-09,Shirt,4,North
2025-10-02,Watch,9,West
2025-06-05,Watch,18,East
2024-08-29,Hat,10,East
2025-02-10,Hat,19,West
2025-08-25,Watch,20,South
2024-05-16,Hat,14,West
2025-05-16,Watch,10,West
2024-07-31,Shoes,6,West
2025-08-05,Shoes,11,North
2025-11-20,Watch,1,East
2025-11-03,Jacket,7,East
2025-01-26,Jacket,17,East
2024-11-13,Shoes,2,South
2024-09-26,Jacket,6,South
2024-03-01,Shirt,1,East
2025-04-13,Hat,3,West
2025-02-20,Hat,13,South
2024-10-29,Hat,18,North
2024-05-10,Shirt,2,West
2025-12-24,Jacket,2,East
2025-11-11,Jacket,6,North
2024-05-06,Pants,5,West
2024-06-13,Watch,6,West
2024-11-17,Watch,13,South
2024-10-03,Pants,10,West
2025-07-25,Shirt,20,South
2024-11-17,Bag,19,South
2025-08-26,Watch,19,South
2025-05-13,Shirt,14,South
2024-06-17,Watch,8,North
2024-06-18,Bag,12,South
2025-03-26,Shirt,18,South
2024-12-17,Hat,11,West
2025-10-23,Watch,15,West
2025-02-14,Jacket,11,South
2024-08-25,Watch,4,East
2025-01-21,Shoes,6,North
2025-05-03,Jacket,12,South
2024-09-21,Jacket,20,South
2025-03-04,Bag,15,North
2024-06-22,Hat,7,North
2025-03-19,Shoes,19,South
2025-10-19,Jacket,19,South
2025-03-22,Shirt,4,East
2024-06-20,Hat,8,East
2024-07-07,Watch,8,North
2025-10-03,Shoes,20,West
2024-11-22,Bag,9,North
2024-09-05,Watch,11,South
2024-11-02,Shirt,16,South
2025-11-27,Hat,9,North
2025-09-17,Hat,16,South
2024-08-13,Shoes,9,South
2025-03-18,Jacket,5,West
2025-07-05,Shoes,5,East
2025-03-23,Hat,4,South
2025-01-15,Shirt,10,East
2024-12-12,Shoes,4,West
2025-05-14,Jacket,7,East
2025-07-15,Hat,2,East
2025-08-26,Jacket,5,East
2025-03-07,Hat,2,East
2025-04-12,Pants,1,North
2025-11-13,Shirt,20,West
2025-07-29,Shirt,1,North
2024-06-05,Pants,9,North
2025-01-14,Shoes,10,East
2024-09-20,Bag,17,West
2025-10-27,Shoes,11,South
2024-04-04,Hat,4,North
2025-03-14,Pants,19,South
2025-02-14,Shoes,2,South
2025-03-19,Hat,19,East
2024-09-02,Shirt,18,West
2024-12-29,Shoes,19,North
2025-08-26,Jacket,3,North
2024-07-19,Hat,6,West
2025-01-19,Bag,2,East
2024-08-23,Hat,9,South
2025-07-18,Shoes,10,East
2024-11-30,Watch,2,West
2024-09-03,Shirt,17,West
2024-04-13,Hat,9,North
2025-03-05,Pants,8,East
2025-05-23,Pants,7,North
2024-03-12,Shoes,14,West
2024-12-19,Watch,14,East
2025-09-06,Shoes,15,North
2025-11-19,Hat,7,East
2024-06-14,Watch,9,North
2024-05-30,Watch,1,West
2024-01-15,Jacket,8,South
2025-11-07,Hat,1,West
2025-09-19,Jacket,14,East
2024-09-08,Watch,18,East
2025-04-08,Watch,19,East
2025-11-04,Hat,3,North
2025-12-06,Pants,11,North
2025-02-23,Bag,2,South
2024-06-26,Hat,14,North
2025-11-04,Bag,2,West
2025-01-29,Jacket,18,South
2025-06-21,Shoes,13,North
2025-08-11,Jacket,20,South
2024-10-15,Bag,10,East
2025-05-21,Bag,4,North
2024-09-14,Shoes,1,North
2024-10-23,Pants,4,West
2025-09-13,Jacket,18,South
2024-11-01,Watch,3,East
2025-09-16,Shirt,9,West
2025-08-16,Bag,6,South
2025-02-14,Watch,12,South
2025-05-23,Bag,12,East
2024-06-06,Shoes,14,South
2025-04-22,Hat,3,North
2024-12-07,Bag,16,West
2024-06-14,Jacket,3,North
2025-10-24,Jacket,13,North
2025-09-30,Bag,2,West
2024-04-18,Bag,13,North
2025-11-12,Shoes,12,North
2024-10-13,Jacket,20,South
2025-03-22,Jacket,15,South
2025-02-20,Pants,3,North
2024-09-13,Pants,19,South
2024-10-22,Bag,5,South
2024-05-17,Bag,4,East
2025-05-04,Shirt,7,East
2025-04-11,Pants,18,East
2024-06-25,Shirt,2,North
2025-02-12,Watch,6,South
2024-07-03,Pants,1,North
2024-12-04,Hat,12,North
2025-09-29,Watch,1,West
2024-07-05,Bag,5,North
2025-09-11,Hat,12,North
2025-04-08,Pants,10,South
2025-11-11,Jacket,3,North
2025-08-09,Jacket,5,North
2024-04-13,Hat,3,North
2024-03-27,Pants,4,South
2025-07-18,Hat,12,South
2025-05-13,Jacket,11,North
2024-06-14,Watch,13,South
2024-03-13,Pants,3,South
2025-07-07,Shoes,10,East
2025-12-01,Shirt,8,West
2025-06-06,Shoes,9,North
2025-02-18,Hat,18,South
2025-06-20,Pants,18,North
2025-02-21,Jacket,4,West
2025-04-16,Shirt,4,North
2024-08-29,Watch,12,East
2025-04-30,Watch,20,West
2025-07-19,Bag,11,West
2024-01-14,Shirt,1,East
2025-01-06,Hat,3,North
2024-04-27,Pants,3,North
2024-08-04,Shirt,18,North
2025-10-16,Hat,9,East
2024-05-09,Hat,11,South
2025-06-03,Bag,14,North
2025-03-23,Watch,15,South
2025-10-19,Shirt,17,North
2024-10-14,Shirt,1,South
2024-09-16,Pants,13,South
2024-04-22,Pants,3,East
2024-10-20,Shirt,6,South
2025-08-22,Pants,19,North
2024-09-04,Jacket,13,South
2024-03-31,Watch,20,West
2025-01-10,Hat,20,East
2025-11-14,Jacket,3,West
2024-07-13,Jacket,9,South
2024-10-29,Shirt,4,North
2024-08-13,Shoes,9,South
2024-02-27,Jacket,12,South
2024-09-21,Jacket,1,East
2024-06-26,Shoes,6,South
2024-03-16,Pants,18,West
2025-10-07,Pants,3,South
2024-03-22,Watch,3,North
2024-04-15,Hat,3,North
2025-06-10,Shoes,2,West
2025-08-10,Shirt,3,South
2025-12-19,Watch,20,North
2024-02-26,Hat,8,West
2025-08-06,Jacket,14,North
2025-10-14,Watch,3,East
2024-08-30,Hat,13,South
2024-12-27,Shirt,5,North
2024-02-27,Jacket,18,East
2024-04-04,Watch,10,East
2024-08-07,Bag,17,North
2024-01-14,Shoes,8,East
2024-04-23,Pants,16,North
2024-04-20,Shoes,15,West
2025-06-24,Shirt,18,East
2024-08-24,Watch,15,West
2025-03-25,Jacket,20,South
2024-09-25,Bag,12,North
2024-02-13,Hat,3,East
2025-08-08,Hat,20,South
2024-06-07,Shoes,11,North
2025-09-26,Watch,5,East
2024-08-24,Pants,15,North
2024-10-13,Shirt,11,East
2025-05-09,Bag,13,South
2025-12-31,Pants,7,West
2024-03-15,Pants,20,South
2025-03-27,Watch,8,West
2025-07-11,Watch,7,East
2025-11-07,Jacket,6,South
2025-11-19,Bag,20,East
2025-10-11,Shoes,19,East
2024-09-08,Watch,14,North
2025-08-15,Hat,5,West
2024-02-27,Shirt,15,West
2025-07-28,Shoes,13,West
2025-04-21,Shirt,3,East
2025-08-06,Jacket,8,West
2025-08-12,Shirt,9,East
2024-09-05,Hat,10,West
2025-12-14,Pants,11,West
2025-04-29,Jacket,2,East
2025-08-16,Bag,12,North
2025-07-20,Hat,8,West
2025-03-23,Jacket,10,North
2025-01-21,Bag,6,East
2024-07-23,Shirt,15,North
2024-04-14,Shoes,17,South
2025-01-26,Bag,1,East
2024-05-22,Jacket,11,South
2024-06-01,Bag,12,North
2024-09-17,Shirt,10,West
2024-12-16,Shoes,2,East
2025-04-26,Jacket,6,South
2025-10-27,Shirt,16,South
2024-08-24,Watch,4,North
2024-09-28,Shoes,10,South
2025-02-16,Shoes,12,East
2024-09-14,Pants,1,North
2024-10-28,Shirt,7,North
2024-05-31,Hat,17,West
2024-06-06,Hat,14,North
2024-05-31,Watch,5,East
2025-06-01,Watch,4,West
2024-06-05,Shirt,2,East
2024-01-17,Shoes,7,North
2025-06-12,Hat,16,East
2025-10-25,Watch,8,East
2025-11-02,Hat,12,West
2024-03-26,Pants,20,North
2024-03-12,Bag,1,East
2024-01-30,Bag,5,West
2025-05-03,Bag,19,West
2024-07-13,Bag,3,North
2024-05-15,Watch,11,South
2025-05-27,Watch,13,East
2025-10-27,Pants,12,South
2025-09-27,Shirt,18,North
2024-11-07,Bag,15,West
2025-03-20,Shirt,6,West
2024-03-28,Hat,9,West
2025-05-27,Watch,12,North
2024-07-03,Shirt,7,South
2024-03-20,Shirt,16,South
2025-05-19,Shoes,2,East
2024-07-19,Hat,6,North
2025-02-26,Shoes,1,East
2024-07-24,Pants,6,South
2024-11-26,Shirt,19,North
2024-08-10,Jacket,14,East
2025-01-22,Shoes,11,East
2024-04-24,Shirt,9,North
2025-07-04,Bag,12,East
2025-04-26,Hat,15,West
2025-01-27,Watch,16,North
2024-09-27,Shoes,9,North
2024-02-19,Shirt,2,West
2025-07-29,Shoes,7,North
2024-12-05,Hat,19,South
2024-09-09,Shoes,20,East
2025-10-31,Bag,14,South
2025-05-06,Watch,1,West
2025-12-05,Bag,2,North
2024-02-06,Jacket,10,South
2024-10-25,Shoes,20,South
2024-11-23,Shoes,13,South
2025-12-05,Watch,11,North
2025-06-26,Hat,11,South
2025-12-15,Shoes,5,North
2024-07-07,Shoes,19,West
2024-08-22,Pants,12,South
2025-08-05,Hat,4,South
2024-06-25,Jacket,11,South
2024-06-18,Jacket,20,South
2024-12-21,Pants,2,East
2025-11-22,Shoes,13,South
2024-05-03,Watch,19,South
2024-01-17,Pants,1,West
2025-01-21,Bag,5,North
2025-03-05,Shirt,1,South
2025-04-30,Jacket,15,West
2024-07-04,Pants,4,South
2024-07-24,Jacket,16,North
2024-02-04,Shirt,4,West
2025-09-01,Shoes,14,South
2025-06-29,Bag,6,West
2024-12-21,Watch,15,South
2025-10-23,Shoes,19,South
2025-09-30,Shoes,19,West
2024-04-24,Bag,19,East
2025-09-28,Shoes,12,West
2024-08-14,Bag,5,West
2025-06-01,Shoes,17,East
2024-02-20,Watch,15,West
2024-04-30,Jacket,19,North
2024-03-20,Hat,8,North
2025-10-14,Shirt,8,East
2025-10-14,Shoes,18,South
2025-12-24,Pants,20,East
2024-11-11,Hat,1,North
2025-04-19,Watch,5,East
2024-09-21,Bag,5,North
2024-02-20,Shirt,2,South
2024-01-31,Shoes,14,South
2025-11-11,Watch,8,South
2024-09-29,Jacket,17,South
2025-04-19,Jacket,12,East
2024-04-30,Pants,1,South
2025-09-11,Bag,9,South
2024-11-12,Hat,11,East
2025-12-18,Watch,7,South
2025-10-03,Hat,9,West
2024-01-20,Pants,5,West
2025-03-04,Bag,2,North
2025-12-20,Pants,9,South
2024-05-09,Shirt,18,South
2024-09-17,Jacket,13,North
2025-09-22,Hat,12,West
2025-10-15,Hat,19,West
2024-09-17,Hat,17,West
2025-11-18,Shirt,15,North
2025-08-31,Pants,20,West
2024-03-25,Watch,5,North
2024-07-06,Watch,16,East
2025-01-31,Shirt,4,North
2024-04-05,Bag,1,West
2024-11-30,Shirt,9,East
2025-04-07,Shoes,1,West
2025-01-25,Pants,7,East
2024-09-05,Bag,19,East
2024-07-04,Shoes,15,South
2024-09-02,Pants,10,South
2024-07-12,Jacket,10,North
2024-02-10,Watch,6,North
2025-06-15,Pants,18,North
2025-09-08,Bag,10,North
2025-08-04,Watch,19,South
2024-05-24,Watch,7,East
2025-12-12,Shirt,5,East
2024-07-26,Shoes,16,South
2025-04-15,Watch,15,East
2025-04-02,Jacket,11,East
2024-09-22,Shirt,10,North
2024-10-06,Shirt,14,South
2024-01-05,Jacket,4,West
2025-03-26,Pants,8,North
2024-02-06,Shirt,17,West
2025-06-24,Watch,18,South
2024-07-05,Pants,11,South
2024-03-05,Bag,2,North
2025-04-18,Jacket,20,South
2024-09-26,Watch,20,North
2024-10-25,Shoes,3,North
2025-01-23,Watch,11,North
2024-03-12,Hat,4,West
2025-01-07,Bag,4,South
2025-04-01,Hat,6,North
2024-04-13,Pants,14,East
2025-06-16,Pants,20,North
2025-03-15,Bag,1,South
2025-11-24,Bag,19,East
2025-09-05,Shirt,15,East
2024-06-19,Jacket,12,South
2025-07-18,Jacket,1,North
2024-12-04,Hat,4,North
2025-12-20,Jacket,2,South
2024-07-30,Jacket,2,East
2024-03-29,Shoes,17,South
2025-09-12,Pants,7,South
2025-06-28,Pants,3,North
2024-03-09,Jacket,19,West
2025-07-19,Bag,19,West
2025-02-16,Shirt,11,East
2025-11-28,Hat,5,East
2024-09-14,Pants,16,West
2024-04-23,Jacket,5,North
2024-04-15,Bag,15,West
2024-10-20,Hat,17,North
2024-01-15,Shirt,8,East
2024-06-15,Pants,11,West
2025-03-22,Jacket,10,East
2025-08-16,Hat,16,East
2024-12-08,Pants,18,East
2025-09-30,Pants,9,South
2024-06-29,Shirt,6,South
2025-03-05,Jacket,7,North
2025-05-01,Hat,14,South
2024-05-12,Bag,6,East
2025-06-10,Jacket,1,North
2024-06-03,Jacket,2,East
2024-07-22,Jacket,20,East
2024-05-11,Bag,1,South
2024-12-31,Watch,15,South
2025-09-27,Jacket,20,North
2025-07-25,Shirt,3,East
2025-05-23,Watch,8,West
2024-01-10,Hat,8,South
2024-11-09,Hat,3,North
2024-07-02,Pants,13,South
2024-08-28,Watch,17,South
2024-07-19,Hat,12,West
2024-03-28,Shirt,12,North
2024-09-12,Hat,20,East
2025-08-22,Hat,15,West
2025-09-29,Pants,10,West
2025-12-02,Shirt,13,East
2025-11-18,Watch,2,South
2025-03-03,Shoes,9,West
2024-05-08,Watch,15,South
2024-01-04,Watch,13,East
2024-03-09,Hat,7,West
2025-08-23,Watch,7,West
2024-01-15,Pants,13,North
2025-01-06,Bag,17,South
2025-12-23,Shoes,5,North
2025-03-28,Pants,1,West
2024-12-21,Hat,4,East
2025-11-28,Shoes,9,West
2025-07-31,Bag,9,West
2025-11-06,Pants,14,North
2025-02-22,Watch,14,North
2024-02-05,Shoes,1,North
2025-04-12,Pants,5,South
2024-12-07,Bag,15,East
2025-11-28,Shirt,17,South
2025-04-25,Watch,5,East
2024-08-08,Watch,3,East
2024-04-03,Shoes,20,West
2025-01-08,Jacket,20,East
2025-03-02,Watch,14,South
2024-07-10,Bag,10,East
2025-05-20,Shoes,2,West
2025-03-12,Bag,7,West
2024-11-24,Pants,13,East
2024-10-16,Watch,19,North
2025-10-11,Watch,4,North
2024-11-08,Watch,14,East
2024-07-19,Pants,20,East
2024-07-20,Watch,9,East
2024-02-14,Pants,11,East
2024-05-20,Shoes,16,South
2024-07-01,Shoes,12,North
2024-03-17,Shoes,8,South
2025-12-10,Hat,9,East
2024-10-26,Pants,5,East
2025-09-28,Watch,2,East
2024-04-26,Shoes,3,East
2024-05-08,Shoes,4,West
2025-04-05,Jacket,18,East
2024-06-22,Bag,5,South
2025-12-24,Hat,1,South
2024-09-25,Shirt,9,East
2024-03-23,Hat,19,South
2025-01-16,Shirt,16,East
2025-01-25,Pants,13,East
2025-11-14,Watch,8,West
2025-10-08,Hat,3,North
2024-01-11,Shirt,3,East
2025-01-28,Shoes,4,West
2024-03-07,Bag,17,North
2025-06-10,Watch,16,South
2024-08-29,Shoes,7,West
2024-08-14,Pants,9,North
2025-09-24,Hat,18,South
2024-06-21,Shirt,2,East
2024-12-20,Pants,5,South
2025-08-06,Shoes,20,South
2025-08-30,Shoes,18,North
2025-07-14,Shirt,14,North
2025-03-22,Shoes,1,West
2025-08-14,Pants,2,North
2025-06-20,Hat,4,North
2025-05-07,Shirt,3,North
2025-04-16,Shirt,17,North
2025-01-25,Hat,17,West
2024-07-19,Hat,14,East
2024-08-20,Pants,20,East
